,fips,province_state,country_region,confirmed,deaths,recovered,active,date,positive,negative,hospitalizedcurrently,hospitalized,hospitalizeddischarged
16115,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2021-01-16,86523.0,305972.0,377.0,,
16116,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2021-01-15,85954.0,305972.0,382.0,,
16117,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2021-01-14,84816.0,305972.0,407.0,,
16118,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2021-01-13,84639.0,305972.0,388.0,,
16119,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2021-01-12,84427.0,305972.0,390.0,,
16120,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2021-01-11,83468.0,305972.0,392.0,,
16121,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2021-01-10,83119.0,305972.0,402.0,,
16122,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2021-01-09,82630.0,305972.0,420.0,,
16123,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2021-01-08,82067.0,305972.0,414.0,,
16124,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2021-01-07,79898.0,305972.0,411.0,,
16125,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2021-01-06,79612.0,305972.0,417.0,,
16126,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2021-01-05,79319.0,305972.0,423.0,,
16127,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2021-01-04,78805.0,305972.0,421.0,,
16128,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2021-01-03,78169.0,305972.0,415.0,,
16129,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2021-01-02,77932.0,305972.0,391.0,,
16130,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2021-01-01,77054.0,305972.0,432.0,,
16131,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-31,76291.0,305972.0,440.0,,
16132,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-30,75888.0,305972.0,450.0,,
16133,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-29,75790.0,305972.0,462.0,,
16134,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-28,73658.0,305972.0,447.0,,
16135,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-27,73227.0,305972.0,445.0,,
16136,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-26,72443.0,305972.0,451.0,,
16137,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-25,71424.0,305972.0,475.0,,
16138,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-24,70808.0,305972.0,534.0,,
16139,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-23,70488.0,305972.0,537.0,,
16140,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-22,69912.0,305972.0,535.0,,
16141,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-21,68849.0,305972.0,520.0,,
16142,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-20,68433.0,305972.0,540.0,,
16143,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-19,67211.0,305972.0,558.0,,
16144,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-18,66132.0,305972.0,575.0,,
16145,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-17,64751.0,305972.0,602.0,,
16146,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-16,63686.0,305972.0,593.0,,
16147,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-15,63419.0,305972.0,583.0,,
16148,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-14,62985.0,305972.0,609.0,,
16149,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-13,62431.0,305972.0,620.0,,
16150,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-12,61723.0,305972.0,646.0,,
16151,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-11,61002.0,305972.0,649.0,,
16152,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-10,59458.0,305972.0,657.0,,
16153,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-09,58962.0,305972.0,637.0,,
16154,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-08,58316.0,305972.0,618.0,,
16155,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-07,57622.0,305972.0,618.0,,
16156,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-06,56671.0,305972.0,631.0,,
16157,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-05,55532.0,305972.0,640.0,,
16158,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-04,54597.0,305972.0,651.0,,
16159,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-03,54105.0,305972.0,628.0,,
16160,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-02,53708.0,305972.0,638.0,,
16161,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-12-01,53320.0,305972.0,638.0,,
16162,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-30,52545.0,305972.0,622.0,,
16163,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-29,51702.0,305972.0,606.0,,
16164,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-28,51581.0,305972.0,573.0,,
16165,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-27,50678.0,305972.0,582.0,,
16166,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-26,49226.0,305972.0,597.0,,
16167,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-25,48725.0,305972.0,602.0,,
16168,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-24,48548.0,305972.0,626.0,,
16169,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-23,48200.0,305972.0,607.0,,
16170,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-22,47459.0,305972.0,606.0,,
16171,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-21,46434.0,305972.0,621.0,,
16172,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-20,45335.0,305972.0,614.0,,
16173,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-19,44431.0,305972.0,573.0,,
16174,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-18,43910.0,305972.0,557.0,,
16175,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-17,43585.0,305972.0,568.0,,
16176,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-16,43016.0,305972.0,533.0,,
16177,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-15,42479.0,305972.0,515.0,,
16178,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-14,41772.0,305972.0,539.0,,
16179,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-13,41119.0,305972.0,559.0,,
16180,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-12,40452.0,305972.0,566.0,,
16181,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-11,39120.0,305972.0,556.0,,
16182,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-10,38856.0,305972.0,538.0,,
16183,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-09,38581.0,305972.0,544.0,,
16184,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-08,38100.0,305972.0,518.0,,
16185,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-07,37567.0,305972.0,526.0,,
16186,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-06,36904.0,305972.0,518.0,,
16187,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-05,36101.0,305972.0,483.0,,
16188,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-04,35807.0,305972.0,459.0,,
16189,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-03,35750.0,305972.0,421.0,,
16190,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-02,35405.0,305972.0,443.0,,
16191,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-11-01,34541.0,305972.0,429.0,,
16192,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-31,34138.0,305972.0,430.0,,
16193,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-30,33853.0,305972.0,452.0,,
16194,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-29,33279.0,305972.0,425.0,,
16195,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-28,32527.0,305972.0,434.0,,
16196,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-27,32461.0,305972.0,395.0,,
16197,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-26,32198.0,305972.0,356.0,,
16198,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-25,31737.0,305972.0,370.0,,
16199,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-24,31072.0,305972.0,395.0,,
16200,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-23,30956.0,305972.0,381.0,,
16201,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-22,29804.0,305972.0,395.0,,
16202,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-21,29717.0,305972.0,378.0,,
16203,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-20,29585.0,305972.0,378.0,,
16204,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-19,29138.0,305972.0,327.0,,
16205,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-18,28711.0,305972.0,292.0,,
16206,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-17,28293.0,305972.0,317.0,,
16207,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-16,28174.0,305972.0,341.0,,
16208,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-15,27947.0,305972.0,354.0,,
16209,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-14,27629.0,305972.0,343.0,,
16210,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-13,27139.0,305972.0,303.0,,
16211,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-12,27004.0,305972.0,314.0,,
16212,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-11,26776.0,305972.0,324.0,,
16213,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-10,26558.0,305972.0,347.0,,
16214,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-09,26326.0,305972.0,354.0,,
16215,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-08,26010.0,305972.0,315.0,,
16216,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-07,25658.0,305972.0,325.0,,
16217,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-06,25635.0,305972.0,322.0,,
16218,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-05,25397.0,305972.0,321.0,,
16219,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-04,25034.0,305972.0,319.0,,
16220,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-03,24804.0,305972.0,348.0,,
16221,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-02,24505.0,305972.0,339.0,,
16222,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-10-01,24176.0,305972.0,316.0,,
16223,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-30,24000.0,305972.0,327.0,,
16224,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-29,23801.0,305972.0,353.0,,
16225,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-28,23357.0,305972.0,339.0,,
16226,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-27,22697.0,305972.0,349.0,,
16227,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-26,22164.0,305972.0,342.0,,
16228,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-25,21868.0,305972.0,376.0,,
16229,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-24,21156.0,305972.0,364.0,,
16230,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-23,20439.0,305972.0,376.0,,
16231,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-22,20399.0,305972.0,369.0,,
16232,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-21,20311.0,305972.0,386.0,,
16233,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-20,20069.0,305972.0,384.0,,
16234,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-19,19807.0,305972.0,403.0,,
16235,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-18,19113.0,305972.0,435.0,,
16236,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-17,18634.0,305972.0,444.0,,
16237,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-16,18252.0,305972.0,434.0,,
16238,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-15,18206.0,305972.0,408.0,,
16239,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-14,17977.0,305972.0,414.0,,
16240,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-13,17769.0,305972.0,396.0,,
16241,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-12,17598.0,305972.0,420.0,,
16242,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-11,17357.0,305972.0,401.0,,
16243,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-10,17248.0,305972.0,421.0,,
16244,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-09,16789.0,305972.0,400.0,,
16245,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-08,16788.0,305972.0,380.0,,
16246,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-07,16692.0,305972.0,372.0,,
16247,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-06,16269.0,305972.0,377.0,,
16248,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-05,16243.0,305972.0,369.0,,
16249,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-04,16101.0,305972.0,382.0,,
16250,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-03,16069.0,305972.0,349.0,,
16251,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-02,15942.0,305972.0,373.0,,
16252,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-09-01,15584.0,305972.0,392.0,,
16253,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-31,15476.0,305972.0,383.0,,
16254,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-30,15229.0,305972.0,365.0,,
16255,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-29,14986.0,305972.0,365.0,,
16256,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-28,14726.0,305972.0,409.0,,
16257,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-27,14469.0,305972.0,403.0,,
16258,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-26,14010.0,305972.0,397.0,,
16259,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-25,13992.0,305972.0,391.0,,
16260,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-24,13922.0,305972.0,363.0,,
16261,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-23,13477.0,305972.0,370.0,,
16262,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-22,13282.0,305972.0,401.0,,
16263,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-21,13014.0,305972.0,392.0,,
16264,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-20,12576.0,305972.0,390.0,,
16265,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-19,12452.0,305972.0,361.0,,
16266,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-18,12371.0,305972.0,392.0,,
16267,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-17,11723.0,305972.0,400.0,,
16268,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-16,11251.0,305972.0,393.0,,
16269,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-15,11069.0,305972.0,406.0,,
16270,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-14,10730.0,305972.0,428.0,,
16271,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-13,10279.0,305972.0,466.0,,
16272,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-12,10169.0,305972.0,447.0,,
16273,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-11,9605.0,305972.0,439.0,,
16274,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-10,9319.0,305972.0,423.0,,
16275,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-09,8934.0,305972.0,424.0,,
16276,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-08,8573.0,305972.0,399.0,,
16277,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-07,8230.0,305972.0,440.0,,
16278,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-06,7824.0,305972.0,456.0,,
16279,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-05,7684.0,305972.0,507.0,,
16280,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-04,7413.0,305972.0,509.0,,
16281,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-03,7113.0,305972.0,533.0,,
16282,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-02,6835.0,305972.0,506.0,,
16283,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-08-01,6543.0,305972.0,508.0,,
16284,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-31,5997.0,305972.0,488.0,,
16285,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-30,5920.0,305972.0,504.0,,
16286,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-29,5700.0,305972.0,495.0,,
16287,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-28,5585.0,305972.0,469.0,,
16288,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-27,5416.0,305972.0,509.0,,
16289,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-26,5236.0,305972.0,496.0,,
16290,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-25,5042.0,305972.0,496.0,,
16291,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-24,4794.0,305972.0,460.0,,
16292,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-23,4574.0,305972.0,442.0,,
16293,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-22,4330.0,255766.0,415.0,,
16294,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-21,4255.0,255766.0,375.0,,
16295,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-20,4011.0,255766.0,336.0,,
16296,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-19,3791.0,255766.0,315.0,,
16297,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-18,3461.0,255766.0,316.0,,
16298,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-17,3272.0,255766.0,302.0,,
16299,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-16,3119.0,255766.0,280.0,,
16300,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-15,3043.0,255766.0,254.0,,
16301,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-14,2904.0,255766.0,206.0,,
16302,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-13,2811.0,255766.0,159.0,,
16303,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-12,2583.0,255766.0,174.0,,
16304,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-11,2435.0,255766.0,174.0,,
16305,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-10,2351.0,255766.0,140.0,,
16306,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-09,2235.0,255766.0,147.0,,
16307,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-08,2171.0,192686.0,127.0,,
16308,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-07,2147.0,192686.0,122.0,,
16309,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-06,2071.0,192686.0,115.0,,
16310,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-05,1846.0,192686.0,118.0,,
16311,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-04,1817.0,192686.0,100.0,,
16312,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-03,1791.0,192686.0,104.0,,
16313,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-02,1767.0,192686.0,97.0,,
16314,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-07-01,1729.0,192686.0,121.0,,
16315,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-30,1693.0,192686.0,102.0,,
16316,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-29,1638.0,192686.0,104.0,,
16317,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-28,1624.0,113280.0,99.0,,
16318,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-27,1602.0,113280.0,105.0,,
16319,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-26,1583.0,113280.0,89.0,,
16320,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-25,1579.0,113280.0,85.0,,
16321,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-24,1577.0,113280.0,80.0,,
16322,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-23,1550.0,113280.0,77.0,,
16323,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-22,1540.0,113280.0,70.0,,
16324,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-21,1533.0,113280.0,71.0,,
16325,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-20,1531.0,113280.0,83.0,,
16326,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-19,1499.0,113280.0,78.0,,
16327,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-18,1496.0,113280.0,73.0,,
16328,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-17,1486.0,113280.0,78.0,,
16329,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-16,1479.0,113280.0,94.0,,
16330,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-15,1477.0,113280.0,104.0,,
16331,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-14,1471.0,113280.0,110.0,,
16332,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-13,1460.0,113280.0,117.0,,
16333,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-12,1443.0,113280.0,92.0,,
16334,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-11,1403.0,88685.0,91.0,,
16335,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-10,1402.0,88685.0,97.0,,
16336,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-09,1386.0,88685.0,95.0,,
16337,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-08,1373.0,88685.0,107.0,,
16338,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-07,1364.0,88685.0,105.0,,
16339,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-06,1360.0,88685.0,100.0,,
16340,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-05,1330.0,60422.0,116.0,,
16341,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-04,1322.0,60422.0,114.0,,
16342,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-03,1313.0,60422.0,107.0,,
16343,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-02,1305.0,60422.0,106.0,,
16344,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-06-01,1304.0,60422.0,99.0,,
16345,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-05-31,1304.0,60422.0,99.0,,
16346,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-05-30,1300.0,60422.0,106.0,,
16347,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-05-29,1293.0,60422.0,101.0,,
16348,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-05-28,1280.0,60422.0,120.0,,
16349,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-05-27,1260.0,40488.0,105.0,,
16350,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-05-26,1241.0,40488.0,104.0,,
16351,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-05-25,1240.0,40488.0,112.0,,
16352,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-05-24,1230.0,40488.0,106.0,,
16353,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-05-23,1870.0,40488.0,106.0,,
16354,72.0,Puerto Rico,US,1575.0,94.0,0.0,1481.0,2020-05-22,1221.0,40488.0,96.0,,
